F1 2015	XOne	2015	Racing	Codemasters	20000.00	Other
Skylanders SWAP Force	3DS	2013	Platform	Activision	20000.00	Other
Bass Pro Shops: The Hunt	Wii	2010	Sports	XS Games	20000.00	Other
What Did I Do to Deserve This, My Lord!? 2	PSP	2008	Role-Playing	Nippon Ichi Software	10000.00	Other
Boogie SuperStar	Wii	2008	Misc	Electronic Arts	20000.00	Other
Burnout 2: Point of Impact	XB	2003	Racing	Acclaim Entertainment	10000.00	Other
Rock Band Track Pack Volume 1	Wii	2008	Misc	MTV Games	20000.00	Other
Singularity	PS3	N/A	Shooter	Unknown	30000.00	Other
Super Monkey Ball Deluxe	PS2	2005	Misc	Sega	30000.00	Other
Street Fighter X Tekken	PSV	2012	Fighting	Capcom	40000.00	Other
Kill.Switch	XB	2003	Shooter	Namco Bandai Games	10000.00	Other
Ben 10 Ultimate Alien: Cosmic Destruction	PSP	2010	Platform	D3Publisher	50000.00	Other
Metro 2033	PC	2010	Shooter	THQ	50000.00	Other
Peter Jackson's King Kong: The Official Game of the Movie	GC	2005	Action	Ubisoft	10000.00	Other
Stella Glow	3DS	2015	Role-Playing	Atlus	20000.00	Other
Dancing With The Stars	Wii	2007	Misc	Activision	20000.00	Other
Summon Night 3	PS2	2003	Role-Playing	Banpresto	0.00	Other
Pro Yaky? Spirits 2010	PSP	2010	Sports	Konami Digital Entertainment	0.00	Other
The Simpsons: Road Rage	GC	2001	Racing	Electronic Arts	10000.00	Other
Megamind: Mega Team Unite	Wii	2010	Adventure	THQ	20000.00	Other
PDC World Championship Darts 2008	Wii	2008	Sports	Oxygen Interactive	10000.00	Other
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE	PS2	2006	Misc	Sega	0.00	Other
Azurik: Rise of Perathia	XB	2001	Action	Microsoft Game Studios	10000.00	Other
Luminous Arc	DS	2007	Role-Playing	Rising Star Games	10000.00	Other
All Grown Up!: Game Boy Advance Video Volume 1	GBA	2004	Misc	N/A	0.00	Other
The Lord of the Rings: Aragorn's Quest	Wii	2010	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Dragon Ball Z: Sagas	XB	2005	Fighting	Atari	10000.00	Other
Paws & Claws: Pet Resort	DS	2008	Simulation	THQ	20000.00	Other
Grand Slam Tennis 2	PS3	2012	Sports	Electronic Arts	40000.00	Other
Sakura Wars: Atsuki Chishio Ni	PS2	2003	Role-Playing	Sega	0.00	Other
Ms. Pac-Man: Maze Madness / Pac-Man World	GBA	2005	Puzzle	Namco Bandai Games	0.00	Other
NHRA Championship Drag Racing	PS2	2005	Racing	ValuSoft	30000.00	Other
The Price is Right 2010 Edition	Wii	2009	Misc	Ubisoft	20000.00	Other
Monster Jam	PS2	2007	Racing	Activision	30000.00	Other
Valhalla Knights	PSP	2006	Role-Playing	Rising Star Games	10000.00	Other
Harvest Moon: Another Wonderful Life	GC	2004	Role-Playing	Marvelous Interactive	10000.00	Other
NBA Live 10	PSP	2009	Sports	Electronic Arts	20000.00	Other
The Godfather (US & Others sales)	X360	2006	Action	Electronic Arts	20000.00	Other
Jikkyou Powerful Pro Yakyuu 15	PS2	2008	Sports	Konami Digital Entertainment	0.00	Other
MX vs. ATV Reflex	PSP	2009	Racing	THQ	30000.00	Other
Bakugan: Battle Brawlers	PS3	2009	Action	Activision	20000.00	Other
Front Line	2600	1981	Action	Taito	0.00	Other
Paperboy	N64	1999	Action	Midway Games	0.00	Other
South Park: Chef's Luv Shack	N64	1999	Misc	Acclaim Entertainment	0.00	Other
Midway's Greatest Arcade Hits Volume 1	N64	2000	Misc	Midway Games	0.00	Other
Road Rash 64	N64	1999	Racing	THQ	0.00	Other
Ready 2 Rumble Boxing: Round 2	N64	2000	Fighting	Midway Games	0.00	Other
Army Men: Air Combat	N64	2000	Action	3DO	0.00	Other
Rock Band Track Pack Volume 2	Wii	2008	Misc	MTV Games	20000.00	Other
NCAA College Basketball 2K3	PS2	2002	Sports	Sega	30000.00	Other
Mobile Suit Gundam Battlefield Record U.C.0081	PS3	2009	Action	Namco Bandai Games	0.00	Other
Harry Potter and the Deathly Hallows - Part 2	DS	2011	Action	Electronic Arts	20000.00	Other
NCAA March Madness 2004	XB	2003	Sports	Electronic Arts	10000.00	Other
Lucky Luke	PS	1998	Platform	Ocean	20000.00	Other
Fantastic 4	GC	2005	Action	Activision	10000.00	Other
Ashes Cricket 2009	Wii	2009	Sports	Codemasters	10000.00	Other
Ghost Rider	PSP	2007	Action	Take-Two Interactive	20000.00	Other
Tony Hawk's American Sk8land	GBA	2005	Sports	Activision	0.00	Other
Juiced 2: Hot Import Nights	DS	2007	Racing	THQ	20000.00	Other
Are You Smarter than a 5th Grader? Game Time	DS	2009	Puzzle	THQ	20000.00	Other
Amazing Adventures: The Forgotten Ruins	DS	2008	Adventure	PopCap Games	20000.00	Other
Densetsu no Stafi 3	GBA	2004	Platform	Nintendo	10000.00	Other
Forsaken	PS	1998	Shooter	Acclaim Entertainment	20000.00	Other
Ratchet & Clank: Going Commando (JP weekly sales)	PS2	2003	Action	Sony Computer Entertainment	0.00	Other
Pictionary: Ultimate Edition	PS3	2011	Misc	THQ	30000.00	Other
LEGO The Hobbit	3DS	2014	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Samurai Warriors 4	PS4	2014	Action	Tecmo Koei	30000.00	Other
The Hobbit	XB	2003	Platform	Vivendi Games	10000.00	Other
Dance Dance Revolution: Disney Channel Edition	PS2	2008	Simulation	Konami Digital Entertainment	30000.00	Other
DiRT Showdown	X360	2012	Racing	Codemasters	20000.00	Other
Divinity II: Ego Draconis	X360	2009	Role-Playing	DTP Entertainment	20000.00	Other
Checkers	2600	1980	Misc	Atari	0.00	Other
Front Mission: Gun Hazard	SNES	1996	Role-Playing	SquareSoft	0.00	Other
X-Men: Destiny	X360	2011	Action	Activision	20000.00	Other
Hello Kitty Seasons	Wii	2010	Adventure	Namco Bandai Games	20000.00	Other
Chibi-Robo! Zip Lash	3DS	2015	Platform	Nintendo	20000.00	Other
4x4 EVO 2	XB	2001	Racing	Gathering of Developers	10000.00	Other
XS Airboat Racing	PS	2002	Racing	XS Games	20000.00	Other
Lunar: Silver Star Harmony	PSP	2009	Role-Playing	GungHo	20000.00	Other
Sherlock Holmes and the Mystery of Osborne House	DS	2010	Adventure	Focus Home Interactive	30000.00	Other
Grand Theft Auto	GBA	2004	Action	Take-Two Interactive	0.00	Other
Dora the Explorer: Super Star Adventures	GBA	2004	Adventure	Game Factory	0.00	Other
Viva Pinata: Party Animals	X360	2007	Misc	Microsoft Game Studios	20000.00	Other
Scrabble (Others sales)	DS	2009	Puzzle	Ubisoft	0.00	Other
Asura's Wrath	X360	2012	Action	Capcom	20000.00	Other
Lego Star Wars: The Force Awakens	XOne	2016	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Dynasty Warriors 6 Empires	X360	2009	Action	Tecmo Koei	20000.00	Other
My Street	PS2	2003	Misc	Sony Computer Entertainment	30000.00	Other
Wild 9	PS	1998	Action	Interplay	20000.00	Other
Shadow Hearts: Covenant	PS2	2004	Role-Playing	Midway Games	30000.00	Other
Tiger Woods PGA Tour 10	PSP	2009	Sports	Electronic Arts	50000.00	Other
Shrek's Carnival Craze Party Games	DS	2008	Misc	Activision	20000.00	Other
Angry Birds	PC	2011	Puzzle	Focus Home Interactive	50000.00	Other
Risen 2: Dark Waters	PS3	2012	Role-Playing	Deep Silver	50000.00	Other
Danganronpa: Trigger Happy Havoc	PSP	N/A	Misc	Unknown	0.00	Other
Guitar Hero Live	X360	2015	Misc	Activision	20000.00	Other
Game & Wario	WiiU	2013	Misc	Nintendo	10000.00	Other
PGA Tour 96	PS	1995	Sports	Electronic Arts	20000.00	Other
Onechanbara Z2: Chaos	PS4	2014	Action	Nippon Ichi Software	40000.00	Other
Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout	X360	2009	Role-Playing	Bethesda Softworks	20000.00	Other
Covert Ops: Nuclear Dawn	PS	2000	Action	Sony Computer Entertainment	20000.00	Other
DanceDanceRevolution II	Wii	N/A	Misc	Konami Digital Entertainment	20000.00	Other
Pictionary: Ultimate Edition	X360	2011	Misc	THQ	20000.00	Other
LEGO Harry Potter: Years 5-7	PSV	2012	Action	Warner Bros. Interactive Entertainment	50000.00	Other
TrackMania: Build to Race	Wii	2010	Racing	Focus Home Interactive	30000.00	Other
Nintendo Presents: Crossword Collection	DS	2009	Puzzle	Nintendo	20000.00	Other
Galaga: Destination Earth	PS	2000	Shooter	Hasbro Interactive	20000.00	Other
G.I. Joe: The Rise of Cobra	X360	2009	Action	Electronic Arts	20000.00	Other
Ar tonelico Qoga: Knell of Ar Ciel	PS3	2010	Role-Playing	Tecmo Koei	10000.00	Other
FIFA World Cup Germany 2006	XB	2006	Sports	Electronic Arts	10000.00	Other
Polly Pocket: Super Splash Island	GBA	2003	Action	Knowledge Adventure	0.00	Other
God Eater 2	PSP	2013	Role-Playing	Namco Bandai Games	0.00	Other
Tony Hawk's Downhill Jam	Wii	N/A	Sports	Activision	20000.00	Other
Sesame Street: Elmo's Number Journey	PS	1998	Misc	NewKidCo	20000.00	Other
Rampage	2600	1988	Action	Activision	0.00	Other
Dark Cavern	2600	1981	Shooter	Mattel Interactive	0.00	Other
Jewels of the Tropical Lost Island	DS	2010	Puzzle	Storm City Games	20000.00	Other
Afro Samurai	X360	2009	Action	Atari	20000.00	Other
The Bureau: XCOM Declassified	X360	2013	Shooter	Take-Two Interactive	20000.00	Other
Sands of Destruction	DS	2008	Role-Playing	Sega	10000.00	Other
NASCAR 2011: The Game	Wii	2011	Racing	Activision	10000.00	Other
Silent Hill: Book of Memories	PSV	2012	Action	Konami Digital Entertainment	40000.00	Other
Lunar Knights	DS	2006	Role-Playing	Konami Digital Entertainment	20000.00	Other
The Walking Dead: Season Two	PS4	2014	Adventure	Telltale Games	40000.00	Other
Epic Mickey 2: The Power of Two	WiiU	2012	Action	Disney Interactive Studios	20000.00	Other
DC Universe Online	PC	2011	Role-Playing	Sony Online Entertainment	20000.00	Other
NASCAR 08	PS2	2007	Racing	Electronic Arts	30000.00	Other
Madagascar: Escape 2 Africa	PS3	2008	Action	Activision	40000.00	Other
New Carnival Games	DS	2010	Misc	Take-Two Interactive	20000.00	Other
Need For Speed: Undercover	DS	2008	Racing	Electronic Arts	20000.00	Other
LEGO Marvel's Avengers	WiiU	2016	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Naruto: Path of the Ninja 2	DS	2006	Role-Playing	Takara Tomy	20000.00	Other
Wallace & Gromit in Project Zoo	PS2	2003	Platform	BAM! Entertainment	30000.00	Other
Karaoke Revolution Volume 2	PS2	2004	Misc	Konami Digital Entertainment	30000.00	Other
Wizards of Waverly Place: Spellbound	DS	2010	Misc	Disney Interactive Studios	20000.00	Other
Love Plus +	DS	2010	Simulation	Konami Digital Entertainment	0.00	Other
Etrian Mystery Dungeon	3DS	2015	Role-Playing	Nippon Ichi Software	10000.00	Other
Mobile Suit Gundam: Climax U.C.	PS2	2006	Action	Namco Bandai Games	0.00	Other
Street Fighter EX2 Plus	PS	1998	Fighting	Virgin Interactive	20000.00	Other
The Smurfs 2	DS	2013	Platform	Ubisoft	20000.00	Other
Big Family Games	Wii	2009	Misc	THQ	20000.00	Other
Big Beach Sports 2	Wii	N/A	Sports	THQ	30000.00	Other
Hot Wheels: Beat That!	DS	2007	Racing	Activision	20000.00	Other
Jet X20	PS2	N/A	Racing	Unknown	30000.00	Other
Super Robot Taisen D	GBA	2003	Strategy	Banpresto	10000.00	Other
NASCAR Thunder 2004	XB	2003	Racing	Electronic Arts	10000.00	Other
Buffy the Vampire Slayer	XB	2002	Action	Electronic Arts	10000.00	Other
LEGO Marvel's Avengers	PSV	2016	Action	Warner Bros. Interactive Entertainment	50000.00	Other
Star Wars: The Force Unleashed II	DS	2010	Action	LucasArts	20000.00	Other
Harry Potter and the Goblet of Fire	XB	2005	Action	Electronic Arts	10000.00	Other
Zumba Fitness: World Party	XOne	2013	Misc	Majesco Entertainment	20000.00	Other
Saint Seiya: Sanctuary Battle	PS3	2011	Action	Namco Bandai Games	30000.00	Other
Girls Mode 3: Kirakira Code	3DS	2015	Action	Nintendo	0.00	Other
Meteos	DS	2005	Puzzle	Nintendo	10000.00	Other
Virtua Tennis 4	X360	2011	Sports	Sega	20000.00	Other
Kung Fu Panda 2	DS	2011	Action	THQ	20000.00	Other
Cross Edge	PS3	2008	Role-Playing	Nippon Ichi Software	20000.00	Other
Hotel for Dogs	DS	2008	Simulation	505 Games	20000.00	Other
Cabela's Big Game Hunter 2012	PS3	2011	Sports	Activision	30000.00	Other
Pro Yakyuu Team o Tsukurou!	DC	1999	Sports	Sega	0.00	Other
Me & My Katamari	PSP	2005	Puzzle	Namco Bandai Games	0.00	Other
Asphalt: Injection	PSV	2011	Action	Ubisoft	40000.00	Other
Total War: Attila	PC	2015	Strategy	Sega	20000.00	Other
SSX On Tour	PSP	2005	Sports	Electronic Arts	20000.00	Other
Vancouver 2010 - The Official Video Game of the Olympic Winter Games	X360	2010	Sports	Sega	30000.00	Other
World Series Baseball	XB	2002	Sports	Sega	10000.00	Other
SingStar Pop Edition	PS3	2009	Misc	Sony Computer Entertainment	50000.00	Other
Test Drive: Eve of Destruction	PS2	2004	Racing	Atari	30000.00	Other
Starsky & Hutch	XB	2003	Racing	Empire Interactive	10000.00	Other
Dynasty Warriors: Gundam Reborn	PS3	2013	Action	Tecmo Koei	0.00	Other
Hatsune Miku: Project Diva f	PSV	2012	Misc	Sega	0.00	Other
The Club	PS3	2008	Shooter	Sega	30000.00	Other
Carnival Island	PS3	2011	Misc	Sony Computer Entertainment	40000.00	Other
Jeremy McGrath Supercross World	PS2	2001	Racing	Acclaim Entertainment	30000.00	Other
M&M's Kart Racing	Wii	2007	Racing	Zoo Digital Publishing	20000.00	Other
Rock Band Track Pack: Classic Rock	Wii	2009	Misc	MTV Games	20000.00	Other
The Scorpion King: Rise of the Akkadian	PS2	2002	Action	Universal Interactive	30000.00	Other
Let's Make a Soccer Team!	PS2	2006	Sports	Sega	0.00	Other
Looney Tunes: Acme Arsenal	Wii	2007	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Monster Hunter G	PS2	2005	Role-Playing	Capcom	0.00	Other
All-Star Baseball 2001	N64	2000	Sports	Acclaim Entertainment	0.00	Other
Pinball Hall of Fame: The Gottlieb Collection	PSP	2005	Misc	Play It	20000.00	Other
Sword Art Online: Lost Song	PS4	2015	Role-Playing	Namco Bandai Games	40000.00	Other
Star Wars Jedi Knight II: Jedi Outcast	GC	2002	Shooter	Activision	10000.00	Other
Tom Clancy's Splinter Cell	GC	2003	Action	Ubisoft	10000.00	Other
Pitfall: The Big Adventure	Wii	2008	Adventure	Activision	20000.00	Other
Rock Band Country Track Pack	X360	2009	Misc	MTV Games	20000.00	Other
Worms: Battle Islands	Wii	2010	Strategy	THQ	20000.00	Other
ESPN NHL Hockey	PS2	2003	Sports	Sega	30000.00	Other
Harvest Moon GB	GB	1997	Simulation	Victor Interactive	0.00	Other
Imagine: Detective	DS	2009	Simulation	Ubisoft	60000.00	Other
The Incredible Hulk: Ultimate Destruction	XB	2005	Action	Vivendi Games	10000.00	Other
Hannah Montana: The Movie	PS3	2009	Adventure	Disney Interactive Studios	30000.00	Other
NCAA GameBreaker 2003	PS2	2002	Sports	Sony Computer Entertainment	30000.00	Other
Skylanders: SuperChargers	XOne	2015	Action	Activision	20000.00	Other
Gundam Battle Assault	PS	1998	Fighting	Namco Bandai Games	20000.00	Other
Virtua Fighter Kids	SAT	1995	Fighting	Sega	0.00	Other
Lunar: Silver Star Story	SAT	1996	Role-Playing	Kadokawa Shoten	0.00	Other
Rocket Power: Beach Bandits	GC	2002	Platform	THQ	10000.00	Other
Shaun White Snowboarding	DS	2008	Sports	Ubisoft	20000.00	Other
LEGO The Hobbit	WiiU	2014	Action	Warner Bros. Interactive Entertainment	20000.00	Other
Ultimate Band	DS	2008	Misc	Disney Interactive Studios	20000.00	Other
NBA 2K6	X360	2005	Action	Take-Two Interactive	20000.00	Other
Age of Empires: The Age of Kings	DS	2006	Strategy	THQ	20000.00	Other
What's Cooking? Jamie Oliver	DS	2008	Simulation	Atari	20000.00	Other
Tom Clancy's Rainbow Six: Rogue Spear	PS	2001	Shooter	Ubisoft	20000.00	Other
NHL FaceOff 2001	PS	2000	Sports	Sony Computer Entertainment	20000.00	Other
Ultimate Duck Hunting: Hunting & Retrieving Ducks	Wii	2007	Sports	Detn8 Games	20000.00	Other
Yu-Gi-Oh! GX: Duel Academy	GBA	2005	Misc	Konami Digital Entertainment	0.00	Other
FIFA 14	PSP	2013	Sports	Electronic Arts	70000.00	Other
Tribes: Aerial Assault	PS2	N/A	Shooter	Unknown	30000.00	Other
Colony Wars: Vengeance	PS	1998	Simulation	Psygnosis	20000.00	Other
Last Window: The Secret of Cape West	DS	2010	Adventure	Nintendo	20000.00	Other
Yu-Gi-Oh! GX: Tag Force 3	PSP	2008	Strategy	Konami Digital Entertainment	10000.00	Other
Dynasty Warriors: Strikeforce	X360	2009	Action	Tecmo Koei	20000.00	Other
Naruto Shippuden: Ultimate Ninja Storm Revolution	X360	2014	Fighting	Namco Bandai Games	20000.00	Other
I Love Horses	DS	2008	Simulation	GSP	10000.00	Other
Madden NFL 06	GBA	2005	Sports	Electronic Arts	0.00	Other
Karaoke Revolution Glee 2: Road to Regionals	Wii	2011	Misc	Konami Digital Entertainment	20000.00	Other
NASCAR 08	PS3	2007	Racing	Electronic Arts	30000.00	Other
The King of Fighters '95 (CD)	NG	1994	Fighting	SNK	0.00	Other
Perfect Weapon	PS	1996	Action	American Softworks	20000.00	Other
Luminous Arc 2	DS	2008	Role-Playing	Rising Star Games	20000.00	Other
Project CARS	XOne	2015	Racing	Slightly Mad Studios	20000.00	Other
Major League Baseball 2K10	PS2	2010	Sports	Take-Two Interactive	30000.00	Other
Call of Duty: Black Ops 3	PC	2015	Shooter	Activision	10000.00	Other
Mafia	XB	2004	Action	Take-Two Interactive	10000.00	Other
Spider-Man: Edge of Time	PS3	2011	Action	Activision	30000.00	Other
Deadly Creatures	Wii	2009	Action	THQ	30000.00	Other
Airblade	PS2	2001	Sports	Sony Computer Entertainment	30000.00	Other
Cabela's Outdoor Adventures (2009)	PS3	2009	Sports	Activision Value	20000.00	Other
Mega Man & Bass	GBA	2002	Platform	Capcom	0.00	Other
NBA Live 15	PS4	2014	Sports	Electronic Arts	40000.00	Other
Neopets Puzzle Adventure	Wii	2008	Puzzle	Capcom	20000.00	Other
Risen 2: Dark Waters	PC	2012	Role-Playing	Deep Silver	40000.00	Other
Dragon Quest Heroes II: Twin Kings and the Prophecy's End	PSV	2016	Action	Square Enix	0.00	Other
Puss in Boots	X360	2011	Action	THQ	20000.00	Other
Family Fest presents: Movie Games	Wii	2008	Action	Ubisoft	20000.00	Other
AKB1/149: Love Election	PSP	2012	Adventure	Namco Bandai Games	0.00	Other
Tony Hawk's Proving Ground	DS	2007	Sports	Activision	20000.00	Other
Tetris 2 (weekly jp sales)	GB	1992	Puzzle	Nintendo	0.00	Other
Pro Yakyuu Team o Tsukurou! 2	PS2	2003	Sports	Sega	0.00	Other
Musou Orochi Z	PS3	2009	Action	Tecmo Koei	0.00	Other
World Series of Poker 2008: Battle for the Bracelets	PS2	2007	Misc	Activision	30000.00	Other
WWE All Stars	3DS	2011	Fighting	THQ	20000.00	Other
Naruto Shippuden: Ninja Council 4	DS	2007	Action	Nintendo	10000.00	Other
Genji: Dawn of the Samurai	PS2	2005	Action	Sony Computer Entertainment	30000.00	Other
Rocket League	PS4	2016	Sports	505 Games	70000.00	Other
Wipeout 2	3DS	2011	Misc	Activision	10000.00	Other
The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon	PSP	2009	Adventure	Namco Bandai Games	0.00	Other
Critical Depth	PS	1997	Action	GT Interactive	10000.00	Other
Barbie as The Island Princess	GBA	2007	Adventure	Activision	0.00	Other
Petz Rescue: Wildlife Vet	Wii	2008	Simulation	Ubisoft	20000.00	Other
Tales of VS.	PSP	2009	Fighting	Namco Bandai Games	0.00	Other
Saka-Tsuku DS: Touch and Direct	DS	2008	Sports	Sega	0.00	Other
Super Swing Golf	Wii	2006	Sports	Nintendo	10000.00	Other
The Italian Job	PS2	2003	Racing	Eidos Interactive	30000.00	Other
Mega Man Battle Network 5: Team Colonel / Protoman	GBA	2004	Role-Playing	Capcom	0.00	Other
Barbie and the Three Musketeers	Wii	2009	Adventure	Activision	20000.00	Other
Star Ocean	SNES	1996	Role-Playing	Enix Corporation	0.00	Other
Freedom Fighters	XB	2003	Shooter	Electronic Arts	10000.00	Other
Naruto: Ninja Council 2 European Version	DS	2005	Fighting	Tomy Corporation	0.00	Other
Soldier of Fortune II: Double Helix	XB	2003	Shooter	Activision	10000.00	Other
pro evolution soccer 2011	Wii	2010	Sports	Konami Digital Entertainment	20000.00	Other
Disney Princess: Enchanted Journey	PS2	2007	Adventure	Disney Interactive Studios	30000.00	Other
Final Fantasy XI: Treasures of Aht Urhgan	PS2	2006	Role-Playing	Square Enix	20000.00	Other
Alundra	PS	1997	Role-Playing	Psygnosis	10000.00	Other
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen	PS3	2010	Sports	Konami Digital Entertainment	0.00	Other
Bratz: Girlz Really Rock	PS2	2008	Action	THQ	30000.00	Other
Super R-Type	SNES	1991	Shooter	Nintendo	0.00	Other
Rampage 2: Universal Tour	PS	1998	Action	GT Interactive	10000.00	Other
Super Robot Taisen F Kanketsuhen	PS	1999	Strategy	Banpresto	10000.00	Other
Tiger Woods PGA Tour 2003	GC	2002	Sports	Electronic Arts	10000.00	Other
BlowOut	PS2	2003	Shooter	Zoo Digital Publishing	30000.00	Other
NFL Blitz Pro	PS2	2003	Sports	Midway Games	30000.00	Other
MySims Party	Wii	2009	Simulation	Electronic Arts	20000.00	Other
TRON: Evolution - Battle Grids	Wii	2010	Racing	Disney Interactive Studios	20000.00	Other
The Raiden Project	PS	1995	Shooter	Ocean	10000.00	Other
Hooked! Real Motion Fishing	Wii	2007	Sports	505 Games	20000.00	Other
Pocket Fighter	PS	1997	Fighting	Virgin Interactive	10000.00	Other
Bicycle Casino 2005	XB	2004	Misc	Zoo Digital Publishing	10000.00	Other
Valhalla Knights 2	PSP	2008	Role-Playing	Rising Star Games	10000.00	Other
.hack//G.U. Vol.2//Reminisce	PS2	2006	Role-Playing	Namco Bandai Games	30000.00	Other
Disgaea: Afternoon of Darkness	PSP	2006	Role-Playing	Tecmo Koei	20000.00	Other
Ratchet & Clank: Full Frontal Assault	PS3	2012	Adventure	Sony Computer Entertainment	20000.00	Other
NCAA Football 09	PSP	2008	Sports	Electronic Arts	20000.00	Other
Family Party: 30 Great Games Winter Fun	Wii	2010	Sports	D3Publisher	10000.00	Other
NCAA GameBreaker 2004	PS2	2003	Sports	Sony Computer Entertainment	30000.00	Other
101-in-1 Party Megamix Wii	Wii	2009	Misc	Nordcurrent	20000.00	Other
The Polar Express	PS2	2004	Adventure	THQ	30000.00	Other
Dinosaur King	DS	2007	Strategy	Sega	20000.00	Other
Buzz! Junior: RoboJam	PS2	2007	Misc	Sony Computer Entertainment	30000.00	Other
Child of Eden	PS3	2011	Shooter	Ubisoft	40000.00	Other
All Star Karate	Wii	2010	Action	THQ	20000.00	Other
AC/DC LIVE: Rock Band Track Pack	X360	2008	Misc	MTV Games	20000.00	Other
Tetris Attack	GB	1996	Puzzle	Nintendo	0.00	Other
NBA ShootOut 2003	PS2	2002	Sports	Sony Computer Entertainment	30000.00	Other
The Magic School Bus: Oceans	DS	2011	Adventure	Scholastic Inc.	10000.00	Other
Shin Nippon Pro Wrestling: Toukon Retsuden 3	PS	1998	Fighting	Tomy Corporation	10000.00	Other
Senran Kagura: Estival Versus	PSV	2015	Action	Marvelous Interactive	30000.00	Other
Digimon World DS (JP sales)	DS	2006	Role-Playing	Namco Bandai Games	0.00	Other
NHL FaceOff 2003	PS2	2002	Sports	Sony Computer Entertainment	30000.00	Other
Jersey Devil	PS	1997	Platform	Ocean	10000.00	Other
Rogue Ops	PS2	2003	Action	Kemco	30000.00	Other
NBA Street: Showdown	PSP	2005	Sports	Electronic Arts	20000.00	Other
3rd Super Robot Wars Z Jigoku Hen	PS3	2014	Role-Playing	Namco Bandai Games	0.00	Other
Cars 2	3DS	2011	Racing	Disney Interactive Studios	20000.00	Other
Petz Monkeyz House	DS	2008	Simulation	Ubisoft	20000.00	Other
Spec Ops: The Line	PC	2012	Shooter	Take-Two Interactive	30000.00	Other
Legion: The Legend of Excalibur	PS2	2002	Action	Midway Games	30000.00	Other
FaceBreaker K.O. Party	Wii	2008	Fighting	Electronic Arts	20000.00	Other
Justice League Heroes	PSP	2006	Role-Playing	Eidos Interactive	20000.00	Other
Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack	PS3	2011	Action	Namco Bandai Games	0.00	Other
TNA iMPACT!	PS2	2008	Fighting	Midway Games	120000.00	Other
Yu-Gi-Oh! GX: Spirit Caller (American Sales)	DS	2006	Misc	Konami Digital Entertainment	20000.00	Other
Def Jam: Fight for NY	GC	2004	Fighting	Electronic Arts	10000.00	Other
Sword Art Online: Infinity Moment	PSP	2013	Role-Playing	Namco Bandai Games	0.00	Other
Spartan: Total Warrior	PS2	2005	Action	Sega	30000.00	Other
Killer is Dead	PS3	2013	Action	Deep Silver	20000.00	Other
EX Monopoly	GBA	2001	Misc	Takara	0.00	Other
Star Trek: The Game	X360	2013	Action	Namco Bandai Games	20000.00	Other
64 de Hakken! Tamagotchi Minna de Tamagotchi World	N64	1997	Misc	Namco Bandai Games	0.00	Other
Mary-Kate and Ashley: Sweet 16 - Licenced to Drive	GC	2003	Misc	Acclaim Entertainment	10000.00	Other
Deadly Duck	2600	1981	Shooter	20th Century Fox Video Games	0.00	Other
Assault	2600	1982	Action	Bomb	0.00	Other
Reactor	2600	1981	Action	Parker Bros.	0.00	Other
Ys Seven	PSP	2009	Role-Playing	Falcom Corporation	10000.00	Other
Marvel Super Hero Squad: The Infinity Gauntlet	DS	2010	Action	THQ	20000.00	Other
Gundam Battle Chronicle	PSP	2007	Action	Namco Bandai Games	0.00	Other
G-Force	PS3	2009	Action	Disney Interactive Studios	30000.00	Other
Danball Senki Boost	PSP	2011	Action	Level 5	0.00	Other
Kidz Bop Dance Party! The Video Game	Wii	2010	Misc	D3Publisher	10000.00	Other
Conflict: Vietnam	XB	2004	Shooter	SCi	10000.00	Other
Whirl Tour	PS2	2002	Sports	Crave Entertainment	30000.00	Other
Time Crisis: Crisis Zone	PS2	2004	Shooter	Namco Bandai Games	30000.00	Other
Momotarou Dentetsu 15	PS2	2005	Misc	Hudson Soft	0.00	Other
Dark Souls II	XOne	2015	Role-Playing	Namco Bandai Games	20000.00	Other
Discovery Kids: Dolphin Discovery	DS	2008	Simulation	505 Games	10000.00	Other
Ben 10 Ultimate Alien: Cosmic Destruction	PS2	2010	Platform	D3Publisher	40000.00	Other
Hatsune Miku: Project Mirai 2	3DS	2013	Action	Sega	0.00	Other
Skies of Arcadia Legends	GC	2002	Role-Playing	Atari	10000.00	Other
Cloudy With a Chance of Meatballs	DS	2009	Platform	Ubisoft	20000.00	Other
MotoGP 08	PS2	2008	Racing	Capcom	210000.00	Other
Madden NFL 12	PSP	2011	Sports	Electronic Arts	20000.00	Other
Sengoku Basara 3 Utage	PS3	2011	Action	Capcom	0.00	Other
Breath of Fire	GBA	2001	Role-Playing	Ubisoft	0.00	Other
Ragnarok DS	DS	2008	Role-Playing	GungHo	10000.00	Other
Ford vs. Chevy	PS2	2005	Racing	Global Star	30000.00	Other
NCAA Football 2005	GC	2004	Sports	Electronic Arts	10000.00	Other
